As on Sat| Nov 04 2017| 14:15 GMT
base_currency_complete_name,base_currency,other_currency,other_per_base
Lebanon Pounds (LBP),LBP,FJD,0.0014
Lebanon Pounds (LBP),LBP,HKD,0.0052
Lebanon Pounds (LBP),LBP,HUF,0.1781
Lebanon Pounds (LBP),LBP,ISK,0.0705
Lebanon Pounds (LBP),LBP,XDR,0.0005
Lebanon Pounds (LBP),LBP,INR,0.0428
Lebanon Pounds (LBP),LBP,IDR,8.9496
Lebanon Pounds (LBP),LBP,IRR,23.1817
Lebanon Pounds (LBP),LBP,IQD,0.7734
Lebanon Pounds (LBP),LBP,ILS,0.0023
Lebanon Pounds (LBP),LBP,JMD,0.0838
Lebanon Pounds (LBP),LBP,JOD,0.0005
Lebanon Pounds (LBP),LBP,KES,0.0688
Lebanon Pounds (LBP),LBP,KWD,0.0002
Lebanon Pounds (LBP),LBP,LBP,1
Lebanon Pounds (LBP),LBP,MYR,0.0028
Lebanon Pounds (LBP),LBP,MUR,0.023
Lebanon Pounds (LBP),LBP,MXN,0.0128
Lebanon Pounds (LBP),LBP,MAD,0.0063
Lebanon Pounds (LBP),LBP,NZD,0.001
Lebanon Pounds (LBP),LBP,NOK,0.0054
Lebanon Pounds (LBP),LBP,OMR,0.0003
Lebanon Pounds (LBP),LBP,PEN,0.0022
Lebanon Pounds (LBP),LBP,PHP,0.034
Lebanon Pounds (LBP),LBP,PLN,0.0024
Lebanon Pounds (LBP),LBP,QAR,0.0024
Lebanon Pounds (LBP),LBP,RON,0.0026
Lebanon Pounds (LBP),LBP,RUB,0.0392
Lebanon Pounds (LBP),LBP,SAR,0.0025
Lebanon Pounds (LBP),LBP,SGD,0.0009
Lebanon Pounds (LBP),LBP,SKK,0.0007
Lebanon Pounds (LBP),LBP,ZAR,0.0094
Lebanon Pounds (LBP),LBP,KRW,0.7394
Lebanon Pounds (LBP),LBP,LKR,0.1018
Lebanon Pounds (LBP),LBP,SDG,0.0044
Lebanon Pounds (LBP),LBP,SEK,0.0056
Lebanon Pounds (LBP),LBP,CHF,0.0007
Lebanon Pounds (LBP),LBP,TWD,0.02
Lebanon Pounds (LBP),LBP,THB,0.022
Lebanon Pounds (LBP),LBP,TTD,0.0044
Lebanon Pounds (LBP),LBP,TND,0.0017
Lebanon Pounds (LBP),LBP,TRY,0.0026
Lebanon Pounds (LBP),LBP,VEF,0.0073
Lebanon Pounds (LBP),LBP,VND,15.0428
Lebanon Pounds (LBP),LBP,ZMK,0.0007
Malaysian Ringgit (MYR),MYR,AUD,0.3085                        
Malaysian Ringgit (MYR),MYR,CAD,0.3012                        
Malaysian Ringgit (MYR),MYR,EUR,0.2033                        
Malaysian Ringgit (MYR),MYR,JPY,26.9258                        
Malaysian Ringgit (MYR),MYR,PKR,24.8612                        
Malaysian Ringgit (MYR),MYR,AED,0.8668                        
Malaysian Ringgit (MYR),MYR,GBP,0.1805                        
Malaysian Ringgit (MYR),MYR,USD,0.2361                        
Malaysian Ringgit (MYR),MYR,AFN,16.1407
Malaysian Ringgit (MYR),MYR,ALL,27.1295
Malaysian Ringgit (MYR),MYR,DZD,27.3996
Malaysian Ringgit (MYR),MYR,ARS,4.1614
Malaysian Ringgit (MYR),MYR,BSD,0.2361
Malaysian Ringgit (MYR),MYR,BHD,0.089
Malaysian Ringgit (MYR),MYR,BDT,19.5807
Malaysian Ringgit (MYR),MYR,BBD,0.4722
Malaysian Ringgit (MYR),MYR,BMD,0.2361
Malaysian Ringgit (MYR),MYR,BRL,0.7823
Malaysian Ringgit (MYR),MYR,BGN,0.3961
Malaysian Ringgit (MYR),MYR,XOF,133.357
Malaysian Ringgit (MYR),MYR,XAF,133.357
Malaysian Ringgit (MYR),MYR,CLP,149.8009
Malaysian Ringgit (MYR),MYR,CNY,1.5663
Malaysian Ringgit (MYR),MYR,COP,716.5544
Malaysian Ringgit (MYR),MYR,XPF,24.2603
Malaysian Ringgit (MYR),MYR,CRC,134.7188
Malaysian Ringgit (MYR),MYR,HRK,1.5314
Malaysian Ringgit (MYR),MYR,CZK,5.219
Malaysian Ringgit (MYR),MYR,DKK,1.5141
Malaysian Ringgit (MYR),MYR,DOP,11.1441
Malaysian Ringgit (MYR),MYR,XCD,0.6368
Malaysian Ringgit (MYR),MYR,EGP,4.167
Malaysian Ringgit (MYR),MYR,EEK,0.2361
Malaysian Ringgit (MYR),MYR,FJD,0.4943
Malaysian Ringgit (MYR),MYR,HKD,1.8417
Malaysian Ringgit (MYR),MYR,HUF,63.4102
Malaysian Ringgit (MYR),MYR,ISK,25.1084
Malaysian Ringgit (MYR),MYR,XDR,0.1682
Malaysian Ringgit (MYR),MYR,INR,15.2421
Malaysian Ringgit (MYR),MYR,IDR,3186.8611
Malaysian Ringgit (MYR),MYR,IRR,8254.7916
Malaysian Ringgit (MYR),MYR,IQD,275.4005
Malaysian Ringgit (MYR),MYR,ILS,0.8295
Malaysian Ringgit (MYR),MYR,JMD,29.841
Malaysian Ringgit (MYR),MYR,JOD,0.1674
Malaysian Ringgit (MYR),MYR,KES,24.4877
Malaysian Ringgit (MYR),MYR,KWD,0.0715
Malaysian Ringgit (MYR),MYR,LBP,356.0911
Malaysian Ringgit (MYR),MYR,MYR,1
Malaysian Ringgit (MYR),MYR,MUR,8.1863
Malaysian Ringgit (MYR),MYR,MXN,4.546
Malaysian Ringgit (MYR),MYR,MAD,2.2481
Malaysian Ringgit (MYR),MYR,NZD,0.3418
Malaysian Ringgit (MYR),MYR,NOK,1.93
Malaysian Ringgit (MYR),MYR,OMR,0.0908
Malaysian Ringgit (MYR),MYR,PEN,0.7696
Malaysian Ringgit (MYR),MYR,PHP,12.1103
Malaysian Ringgit (MYR),MYR,PLN,0.8634
Malaysian Ringgit (MYR),MYR,QAR,0.8596
Malaysian Ringgit (MYR),MYR,RON,0.9317
Malaysian Ringgit (MYR),MYR,RUB,13.9537
Malaysian Ringgit (MYR),MYR,SAR,0.888
Malaysian Ringgit (MYR),MYR,SGD,0.3222
Malaysian Ringgit (MYR),MYR,SKK,0.2361
Malaysian Ringgit (MYR),MYR,ZAR,3.3617
Malaysian Ringgit (MYR),MYR,KRW,263.2837
Malaysian Ringgit (MYR),MYR,LKR,36.2639
Malaysian Ringgit (MYR),MYR,SDG,1.5754
Malaysian Ringgit (MYR),MYR,SEK,1.9939
Malaysian Ringgit (MYR),MYR,CHF,0.2363
Malaysian Ringgit (MYR),MYR,TWD,7.1291
Malaysian Ringgit (MYR),MYR,THB,7.8477
Malaysian Ringgit (MYR),MYR,TTD,1.5839
Malaysian Ringgit (MYR),MYR,TND,0.5902
Malaysian Ringgit (MYR),MYR,TRY,0.9181
Malaysian Ringgit (MYR),MYR,VEF,2.6026
Malaysian Ringgit (MYR),MYR,VND,5356.5918
Malaysian Ringgit (MYR),MYR,ZMK,0.2361
Mauritius Rupees (MUR),MUR,AUD,0.0377                        
Mauritius Rupees (MUR),MUR,CAD,0.0368                        
Mauritius Rupees (MUR),MUR,EUR,0.0248                        
Mauritius Rupees (MUR),MUR,JPY,3.2891                        
Mauritius Rupees (MUR),MUR,PKR,3.0369                        
Mauritius Rupees (MUR),MUR,AED,0.1059                        
Mauritius Rupees (MUR),MUR,GBP,0.0221                        
Mauritius Rupees (MUR),MUR,USD,0.0288                        
Mauritius Rupees (MUR),MUR,AFN,1.9717
Mauritius Rupees (MUR),MUR,ALL,3.314
Mauritius Rupees (MUR),MUR,DZD,3.347
Mauritius Rupees (MUR),MUR,ARS,0.5083
Mauritius Rupees (MUR),MUR,BSD,0.0288
Mauritius Rupees (MUR),MUR,BHD,0.0109
Mauritius Rupees (MUR),MUR,BDT,2.3919
Mauritius Rupees (MUR),MUR,BBD,0.0577
Mauritius Rupees (MUR),MUR,BMD,0.0288
Mauritius Rupees (MUR),MUR,BRL,0.0956
Mauritius Rupees (MUR),MUR,BGN,0.0484
Mauritius Rupees (MUR),MUR,XOF,16.2904
Mauritius Rupees (MUR),MUR,XAF,16.2904
Mauritius Rupees (MUR),MUR,CLP,18.2991
Mauritius Rupees (MUR),MUR,CNY,0.1913
Mauritius Rupees (MUR),MUR,COP,87.5314
Mauritius Rupees (MUR),MUR,XPF,2.9635
Mauritius Rupees (MUR),MUR,CRC,16.4567
Mauritius Rupees (MUR),MUR,HRK,0.1871
Mauritius Rupees (MUR),MUR,CZK,0.6375
Mauritius Rupees (MUR),MUR,DKK,0.185
Mauritius Rupees (MUR),MUR,DOP,1.3613
Mauritius Rupees (MUR),MUR,XCD,0.0778
Mauritius Rupees (MUR),MUR,EGP,0.509
Mauritius Rupees (MUR),MUR,EEK,0.0288
Mauritius Rupees (MUR),MUR,FJD,0.0604
Mauritius Rupees (MUR),MUR,HKD,0.225
Mauritius Rupees (MUR),MUR,HUF,7.7459
Mauritius Rupees (MUR),MUR,ISK,3.0671
Mauritius Rupees (MUR),MUR,XDR,0.0206
Mauritius Rupees (MUR),MUR,INR,1.8619
Mauritius Rupees (MUR),MUR,IDR,389.2941
Mauritius Rupees (MUR),MUR,IRR,1008.3719
Mauritius Rupees (MUR),MUR,IQD,33.6418
Mauritius Rupees (MUR),MUR,ILS,0.1013
Mauritius Rupees (MUR),MUR,JMD,3.6453
Mauritius Rupees (MUR),MUR,JOD,0.0204
Mauritius Rupees (MUR),MUR,KES,2.9913
Mauritius Rupees (MUR),MUR,KWD,0.0087
Mauritius Rupees (MUR),MUR,LBP,43.4986
Mauritius Rupees (MUR),MUR,MYR,0.1222
Mauritius Rupees (MUR),MUR,MUR,1
Mauritius Rupees (MUR),MUR,MXN,0.5553
Mauritius Rupees (MUR),MUR,MAD,0.2746
Mauritius Rupees (MUR),MUR,NZD,0.0418
Mauritius Rupees (MUR),MUR,NOK,0.2358
Mauritius Rupees (MUR),MUR,OMR,0.0111
Mauritius Rupees (MUR),MUR,PEN,0.094
Mauritius Rupees (MUR),MUR,PHP,1.4793
Mauritius Rupees (MUR),MUR,PLN,0.1055
Mauritius Rupees (MUR),MUR,QAR,0.105
Mauritius Rupees (MUR),MUR,RON,0.1138
Mauritius Rupees (MUR),MUR,RUB,1.7045
Mauritius Rupees (MUR),MUR,SAR,0.1085
Mauritius Rupees (MUR),MUR,SGD,0.0394
Mauritius Rupees (MUR),MUR,SKK,0.0288
Mauritius Rupees (MUR),MUR,ZAR,0.4107
Mauritius Rupees (MUR),MUR,KRW,32.1617
Mauritius Rupees (MUR),MUR,LKR,4.4299
Mauritius Rupees (MUR),MUR,SDG,0.1924
Mauritius Rupees (MUR),MUR,SEK,0.2436
Mauritius Rupees (MUR),MUR,CHF,0.0289
Mauritius Rupees (MUR),MUR,TWD,0.8709
Mauritius Rupees (MUR),MUR,THB,0.9586
Mauritius Rupees (MUR),MUR,TTD,0.1935
Mauritius Rupees (MUR),MUR,TND,0.0721
Mauritius Rupees (MUR),MUR,TRY,0.1122
Mauritius Rupees (MUR),MUR,VEF,0.3179
Mauritius Rupees (MUR),MUR,VND,654.3396
Mauritius Rupees (MUR),MUR,ZMK,0.0288
Mexico Pesos (MXN),MXN,AUD,0.0679                        
Mexico Pesos (MXN),MXN,CAD,0.0663                        
Mexico Pesos (MXN),MXN,EUR,0.0447                        
Mexico Pesos (MXN),MXN,JPY,5.923                        
Mexico Pesos (MXN),MXN,PKR,5.4688                        
Mexico Pesos (MXN),MXN,AED,0.1907                        
Mexico Pesos (MXN),MXN,GBP,0.0397                        
Mexico Pesos (MXN),MXN,USD,0.0519                        
Mexico Pesos (MXN),MXN,AFN,3.5505
Mexico Pesos (MXN),MXN,ALL,5.9678
Mexico Pesos (MXN),MXN,DZD,6.0272
Mexico Pesos (MXN),MXN,ARS,0.9154
Mexico Pesos (MXN),MXN,BSD,0.0519
Mexico Pesos (MXN),MXN,BHD,0.0196
Mexico Pesos (MXN),MXN,BDT,4.3072
Mexico Pesos (MXN),MXN,BBD,0.1039
Mexico Pesos (MXN),MXN,BMD,0.0519
Mexico Pesos (MXN),MXN,BRL,0.1721
Mexico Pesos (MXN),MXN,BGN,0.0871
Mexico Pesos (MXN),MXN,XOF,29.335
Mexico Pesos (MXN),MXN,XAF,29.335
Mexico Pesos (MXN),MXN,CLP,32.9522
Mexico Pesos (MXN),MXN,CNY,0.3445
Mexico Pesos (MXN),MXN,COP,157.6231
Mexico Pesos (MXN),MXN,XPF,5.3366
Mexico Pesos (MXN),MXN,CRC,29.6346
Mexico Pesos (MXN),MXN,HRK,0.3369
Mexico Pesos (MXN),MXN,CZK,1.148
Mexico Pesos (MXN),MXN,DKK,0.3331
Mexico Pesos (MXN),MXN,DOP,2.4514
Mexico Pesos (MXN),MXN,XCD,0.1401
Mexico Pesos (MXN),MXN,EGP,0.9166
Mexico Pesos (MXN),MXN,EEK,0.0519
Mexico Pesos (MXN),MXN,FJD,0.1087
Mexico Pesos (MXN),MXN,HKD,0.4051
Mexico Pesos (MXN),MXN,HUF,13.9486
Mexico Pesos (MXN),MXN,ISK,5.5232
Mexico Pesos (MXN),MXN,XDR,0.037
Mexico Pesos (MXN),MXN,INR,3.3529
Mexico Pesos (MXN),MXN,IDR,701.0255
Mexico Pesos (MXN),MXN,IRR,1815.8368
Mexico Pesos (MXN),MXN,IQD,60.5809
Mexico Pesos (MXN),MXN,ILS,0.1825
Mexico Pesos (MXN),MXN,JMD,6.5642
Mexico Pesos (MXN),MXN,JOD,0.0368
Mexico Pesos (MXN),MXN,KES,5.3866
Mexico Pesos (MXN),MXN,KWD,0.0157
Mexico Pesos (MXN),MXN,LBP,78.3307
Mexico Pesos (MXN),MXN,MYR,0.22
Mexico Pesos (MXN),MXN,MUR,1.8008
Mexico Pesos (MXN),MXN,MXN,1
Mexico Pesos (MXN),MXN,MAD,0.4945
Mexico Pesos (MXN),MXN,NZD,0.0752
Mexico Pesos (MXN),MXN,NOK,0.4246
Mexico Pesos (MXN),MXN,OMR,0.02
Mexico Pesos (MXN),MXN,PEN,0.1693
Mexico Pesos (MXN),MXN,PHP,2.6639
Mexico Pesos (MXN),MXN,PLN,0.1899
Mexico Pesos (MXN),MXN,QAR,0.1891
Mexico Pesos (MXN),MXN,RON,0.205
Mexico Pesos (MXN),MXN,RUB,3.0694
Mexico Pesos (MXN),MXN,SAR,0.1953
Mexico Pesos (MXN),MXN,SGD,0.0709
Mexico Pesos (MXN),MXN,SKK,0.0519
Mexico Pesos (MXN),MXN,ZAR,0.7395
Mexico Pesos (MXN),MXN,KRW,57.9155
Mexico Pesos (MXN),MXN,LKR,7.9771
Mexico Pesos (MXN),MXN,SDG,0.3465
Mexico Pesos (MXN),MXN,SEK,0.4386
Mexico Pesos (MXN),MXN,CHF,0.052
Mexico Pesos (MXN),MXN,TWD,1.5682
Mexico Pesos (MXN),MXN,THB,1.7263
Mexico Pesos (MXN),MXN,TTD,0.3484
Mexico Pesos (MXN),MXN,TND,0.1298
Mexico Pesos (MXN),MXN,TRY,0.202
Mexico Pesos (MXN),MXN,VEF,0.5725
Mexico Pesos (MXN),MXN,VND,1178.3091
Mexico Pesos (MXN),MXN,ZMK,0.0519
Morocco Dirhams (MAD),MAD,AUD,0.1372                        
Morocco Dirhams (MAD),MAD,CAD,0.134                        
Morocco Dirhams (MAD),MAD,EUR,0.0904                        
Morocco Dirhams (MAD),MAD,JPY,11.9773                        
Morocco Dirhams (MAD),MAD,PKR,11.0589                        
Morocco Dirhams (MAD),MAD,AED,0.3856                        
Morocco Dirhams (MAD),MAD,GBP,0.0803                        
Morocco Dirhams (MAD),MAD,USD,0.105                        
Morocco Dirhams (MAD),MAD,AFN,7.1798
Morocco Dirhams (MAD),MAD,ALL,12.0679
Morocco Dirhams (MAD),MAD,DZD,12.1881
Morocco Dirhams (MAD),MAD,ARS,1.8511
Morocco Dirhams (MAD),MAD,BSD,0.105
Morocco Dirhams (MAD),MAD,BHD,0.0396
Morocco Dirhams (MAD),MAD,BDT,8.71
Morocco Dirhams (MAD),MAD,BBD,0.21
Morocco Dirhams (MAD),MAD,BMD,0.105
Morocco Dirhams (MAD),MAD,BRL,0.348
Morocco Dirhams (MAD),MAD,BGN,0.1762
Morocco Dirhams (MAD),MAD,XOF,59.3208
Morocco Dirhams (MAD),MAD,XAF,59.3208
Morocco Dirhams (MAD),MAD,CLP,66.6355
Morocco Dirhams (MAD),MAD,CNY,0.6967
Morocco Dirhams (MAD),MAD,COP,318.7429
Morocco Dirhams (MAD),MAD,XPF,10.7916
Morocco Dirhams (MAD),MAD,CRC,59.9266
Morocco Dirhams (MAD),MAD,HRK,0.6812
Morocco Dirhams (MAD),MAD,CZK,2.3216
Morocco Dirhams (MAD),MAD,DKK,0.6735
Morocco Dirhams (MAD),MAD,DOP,4.9572
Morocco Dirhams (MAD),MAD,XCD,0.2833
Morocco Dirhams (MAD),MAD,EGP,1.8536
Morocco Dirhams (MAD),MAD,EEK,0.105
Morocco Dirhams (MAD),MAD,FJD,0.2199
Morocco Dirhams (MAD),MAD,HKD,0.8192
Morocco Dirhams (MAD),MAD,HUF,28.2066
Morocco Dirhams (MAD),MAD,ISK,11.1689
Morocco Dirhams (MAD),MAD,XDR,0.0748
Morocco Dirhams (MAD),MAD,INR,6.7801
Morocco Dirhams (MAD),MAD,IDR,1417.6026
Morocco Dirhams (MAD),MAD,IRR,3671.956
Morocco Dirhams (MAD),MAD,IQD,122.5056
Morocco Dirhams (MAD),MAD,ILS,0.369
Morocco Dirhams (MAD),MAD,JMD,13.2741
Morocco Dirhams (MAD),MAD,JOD,0.0745
Morocco Dirhams (MAD),MAD,KES,10.8928
Morocco Dirhams (MAD),MAD,KWD,0.0318
Morocco Dirhams (MAD),MAD,LBP,158.399
Morocco Dirhams (MAD),MAD,MYR,0.4448
Morocco Dirhams (MAD),MAD,MUR,3.6415
Morocco Dirhams (MAD),MAD,MXN,2.0222
Morocco Dirhams (MAD),MAD,MAD,1
Morocco Dirhams (MAD),MAD,NZD,0.1521
Morocco Dirhams (MAD),MAD,NOK,0.8585
Morocco Dirhams (MAD),MAD,OMR,0.0404
Morocco Dirhams (MAD),MAD,PEN,0.3424
Morocco Dirhams (MAD),MAD,PHP,5.387
Morocco Dirhams (MAD),MAD,PLN,0.3841
Morocco Dirhams (MAD),MAD,QAR,0.3824
Morocco Dirhams (MAD),MAD,RON,0.4145
Morocco Dirhams (MAD),MAD,RUB,6.207
Morocco Dirhams (MAD),MAD,SAR,0.395
Morocco Dirhams (MAD),MAD,SGD,0.1433
Morocco Dirhams (MAD),MAD,SKK,0.105
Morocco Dirhams (MAD),MAD,ZAR,1.4954
Morocco Dirhams (MAD),MAD,KRW,117.1158
Morocco Dirhams (MAD),MAD,LKR,16.1312
Morocco Dirhams (MAD),MAD,SDG,0.7008
Morocco Dirhams (MAD),MAD,SEK,0.8869
Morocco Dirhams (MAD),MAD,CHF,0.1051
Morocco Dirhams (MAD),MAD,TWD,3.1712
Morocco Dirhams (MAD),MAD,THB,3.4909
Morocco Dirhams (MAD),MAD,TTD,0.7046
Morocco Dirhams (MAD),MAD,TND,0.2625
Morocco Dirhams (MAD),MAD,TRY,0.4084
Morocco Dirhams (MAD),MAD,VEF,1.1577
Morocco Dirhams (MAD),MAD,VND,2382.7579
Morocco Dirhams (MAD),MAD,ZMK,0.105
NewZealand $ (NZD),NZD,AUD,0.9024                        
NewZealand $ (NZD),NZD,CAD,0.8812                        
NewZealand $ (NZD),NZD,EUR,0.5948                        
NewZealand $ (NZD),NZD,JPY,78.7718                        
NewZealand $ (NZD),NZD,PKR,72.7319                        
NewZealand $ (NZD),NZD,AED,2.5358                        
NewZealand $ (NZD),NZD,GBP,0.5282                        
NewZealand $ (NZD),NZD,USD,0.6907                        
NewZealand $ (NZD),NZD,AFN,47.2199
NewZealand $ (NZD),NZD,ALL,79.3678
NewZealand $ (NZD),NZD,DZD,80.1581
NewZealand $ (NZD),NZD,ARS,12.1741
NewZealand $ (NZD),NZD,BSD,0.6907
NewZealand $ (NZD),NZD,BHD,0.2602
NewZealand $ (NZD),NZD,BDT,57.2837
NewZealand $ (NZD),NZD,BBD,1.3814
NewZealand $ (NZD),NZD,BMD,0.6907
NewZealand $ (NZD),NZD,BRL,2.2887
NewZealand $ (NZD),NZD,BGN,1.1589
NewZealand $ (NZD),NZD,XOF,390.1386
NewZealand $ (NZD),NZD,XAF,390.1386
NewZealand $ (NZD),NZD,CLP,438.2455
NewZealand $ (NZD),NZD,CNY,4.5822
NewZealand $ (NZD),NZD,COP,2096.2943
NewZealand $ (NZD),NZD,XPF,70.974
NewZealand $ (NZD),NZD,CRC,394.1225
NewZealand $ (NZD),NZD,HRK,4.48
NewZealand $ (NZD),NZD,CZK,15.2684
NewZealand $ (NZD),NZD,DKK,4.4294
NewZealand $ (NZD),NZD,DOP,32.6023
NewZealand $ (NZD),NZD,XCD,1.863
NewZealand $ (NZD),NZD,EGP,12.1906
NewZealand $ (NZD),NZD,EEK,0.6907
NewZealand $ (NZD),NZD,FJD,1.446
NewZealand $ (NZD),NZD,HKD,5.388
NewZealand $ (NZD),NZD,HUF,185.5078
NewZealand $ (NZD),NZD,ISK,73.4551
NewZealand $ (NZD),NZD,XDR,0.4922
NewZealand $ (NZD),NZD,INR,44.5912
NewZealand $ (NZD),NZD,IDR,9323.2261
NewZealand $ (NZD),NZD,IRR,24149.5582
NewZealand $ (NZD),NZD,IQD,805.6896
NewZealand $ (NZD),NZD,ILS,2.4268
NewZealand $ (NZD),NZD,JMD,87.3004
NewZealand $ (NZD),NZD,JOD,0.4898
NewZealand $ (NZD),NZD,KES,71.6391
NewZealand $ (NZD),NZD,KWD,0.2091
NewZealand $ (NZD),NZD,LBP,1041.7516
NewZealand $ (NZD),NZD,MYR,2.9255
NewZealand $ (NZD),NZD,MUR,23.9491
NewZealand $ (NZD),NZD,MXN,13.2994
NewZealand $ (NZD),NZD,MAD,6.5768
NewZealand $ (NZD),NZD,NZD,1
NewZealand $ (NZD),NZD,NOK,5.6463
NewZealand $ (NZD),NZD,OMR,0.2658
NewZealand $ (NZD),NZD,PEN,2.2516
NewZealand $ (NZD),NZD,PHP,35.4289
NewZealand $ (NZD),NZD,PLN,2.526
NewZealand $ (NZD),NZD,QAR,2.5147
NewZealand $ (NZD),NZD,RON,2.7258
NewZealand $ (NZD),NZD,RUB,40.8217
NewZealand $ (NZD),NZD,SAR,2.5979
NewZealand $ (NZD),NZD,SGD,0.9427
NewZealand $ (NZD),NZD,SKK,0.6907
NewZealand $ (NZD),NZD,ZAR,9.8348
NewZealand $ (NZD),NZD,KRW,770.2418
NewZealand $ (NZD),NZD,LKR,106.0908
NewZealand $ (NZD),NZD,SDG,4.6088
NewZealand $ (NZD),NZD,SEK,5.8332
NewZealand $ (NZD),NZD,CHF,0.6912
NewZealand $ (NZD),NZD,TWD,20.8563
NewZealand $ (NZD),NZD,THB,22.9587
NewZealand $ (NZD),NZD,TTD,4.6337
NewZealand $ (NZD),NZD,TND,1.7265
NewZealand $ (NZD),NZD,TRY,2.686
NewZealand $ (NZD),NZD,VEF,7.614
NewZealand $ (NZD),NZD,VND,15670.8167
NewZealand $ (NZD),NZD,ZMK,0.6907
Norwegians Krone (NOK),NOK,AUD,0.1598                        
Norwegians Krone (NOK),NOK,CAD,0.1561                        
Norwegians Krone (NOK),NOK,EUR,0.1053                        
Norwegians Krone (NOK),NOK,JPY,13.9511                        
Norwegians Krone (NOK),NOK,PKR,12.8814                        
Norwegians Krone (NOK),NOK,AED,0.4491                        
Norwegians Krone (NOK),NOK,GBP,0.0935                        
Norwegians Krone (NOK),NOK,USD,0.1223                        
Norwegians Krone (NOK),NOK,AFN,8.363
Norwegians Krone (NOK),NOK,ALL,14.0566
Norwegians Krone (NOK),NOK,DZD,14.1966
Norwegians Krone (NOK),NOK,ARS,2.1561
Norwegians Krone (NOK),NOK,BSD,0.1223
Norwegians Krone (NOK),NOK,BHD,0.0461
Norwegians Krone (NOK),NOK,BDT,10.1454
Norwegians Krone (NOK),NOK,BBD,0.2447
Norwegians Krone (NOK),NOK,BMD,0.1223
Norwegians Krone (NOK),NOK,BRL,0.4053
Norwegians Krone (NOK),NOK,BGN,0.2053
Norwegians Krone (NOK),NOK,XOF,69.0966
Norwegians Krone (NOK),NOK,XAF,69.0966
Norwegians Krone (NOK),NOK,CLP,77.6167
Norwegians Krone (NOK),NOK,CNY,0.8115
Norwegians Krone (NOK),NOK,COP,371.2701
Norwegians Krone (NOK),NOK,XPF,12.5701
Norwegians Krone (NOK),NOK,CRC,69.8022
Norwegians Krone (NOK),NOK,HRK,0.7935
Norwegians Krone (NOK),NOK,CZK,2.7042
Norwegians Krone (NOK),NOK,DKK,0.7845
Norwegians Krone (NOK),NOK,DOP,5.7741
Norwegians Krone (NOK),NOK,XCD,0.33
Norwegians Krone (NOK),NOK,EGP,2.1591
Norwegians Krone (NOK),NOK,EEK,0.1223
Norwegians Krone (NOK),NOK,FJD,0.2561
Norwegians Krone (NOK),NOK,HKD,0.9542
Norwegians Krone (NOK),NOK,HUF,32.8549
Norwegians Krone (NOK),NOK,ISK,13.0095
Norwegians Krone (NOK),NOK,XDR,0.0872
Norwegians Krone (NOK),NOK,INR,7.8974
Norwegians Krone (NOK),NOK,IDR,1651.2161
Norwegians Krone (NOK),NOK,IRR,4277.0752
Norwegians Krone (NOK),NOK,IQD,142.6939
Norwegians Krone (NOK),NOK,ILS,0.4298
Norwegians Krone (NOK),NOK,JMD,15.4616
Norwegians Krone (NOK),NOK,JOD,0.0867
Norwegians Krone (NOK),NOK,KES,12.6879
Norwegians Krone (NOK),NOK,KWD,0.037
Norwegians Krone (NOK),NOK,LBP,184.5023
Norwegians Krone (NOK),NOK,MYR,0.5181
Norwegians Krone (NOK),NOK,MUR,4.2416
Norwegians Krone (NOK),NOK,MXN,2.3554
Norwegians Krone (NOK),NOK,MAD,1.1648
Norwegians Krone (NOK),NOK,NZD,0.1771
Norwegians Krone (NOK),NOK,NOK,1
Norwegians Krone (NOK),NOK,OMR,0.0471
Norwegians Krone (NOK),NOK,PEN,0.3988
Norwegians Krone (NOK),NOK,PHP,6.2747
Norwegians Krone (NOK),NOK,PLN,0.4474
Norwegians Krone (NOK),NOK,QAR,0.4454
Norwegians Krone (NOK),NOK,RON,0.4828
Norwegians Krone (NOK),NOK,RUB,7.2298
Norwegians Krone (NOK),NOK,SAR,0.4601
Norwegians Krone (NOK),NOK,SGD,0.167
Norwegians Krone (NOK),NOK,SKK,0.1223
Norwegians Krone (NOK),NOK,ZAR,1.7418
Norwegians Krone (NOK),NOK,KRW,136.4158
Norwegians Krone (NOK),NOK,LKR,18.7895
Norwegians Krone (NOK),NOK,SDG,0.8163
Norwegians Krone (NOK),NOK,SEK,1.0331
Norwegians Krone (NOK),NOK,CHF,0.1224
Norwegians Krone (NOK),NOK,TWD,3.6938
Norwegians Krone (NOK),NOK,THB,4.0662
Norwegians Krone (NOK),NOK,TTD,0.8207
Norwegians Krone (NOK),NOK,TND,0.3058
Norwegians Krone (NOK),NOK,TRY,0.4757
Norwegians Krone (NOK),NOK,VEF,1.3485
Norwegians Krone (NOK),NOK,VND,2775.4239
Norwegians Krone (NOK),NOK,ZMK,0.1223
Omani Riyal (OMR),OMR,AUD,3.3955                        
Omani Riyal (OMR),OMR,CAD,3.3157                        
Omani Riyal (OMR),OMR,EUR,2.2379                        
Omani Riyal (OMR),OMR,JPY,296.3885                        
Omani Riyal (OMR),OMR,PKR,273.6627                        
Omani Riyal (OMR),OMR,AED,9.5412                        
Omani Riyal (OMR),OMR,GBP,1.9874                        
Omani Riyal (OMR),OMR,USD,2.5988                        
Omani Riyal (OMR),OMR,AFN,177.6706
Omani Riyal (OMR),OMR,ALL,298.6307
Omani Riyal (OMR),OMR,DZD,301.6045
Omani Riyal (OMR),OMR,ARS,45.8066
Omani Riyal (OMR),OMR,BSD,2.5988
